"CHROM"	"POS"	"VIZ_COUNT"	"MATURE_ACORNS"	"IMMAT_ACORNS"	"ENLARGED_CUPS"	"FLOWERS"	"CANOPY_CLOSURE"	"SPRING_PHENO"	"SOIL_PC1"	"MIDNOV_LAI"
"Qrob_Chr01"	3498697	0.00588316530618378	0.954048751642017	0.987375625182167	0.960948191200118	0.987020162166532	0.964836017099346	0.904955649825684	0.996630220418891	0.969874367183086
"Qrob_Chr01"	3536993	0.964345951021175	0.999816036122077	0.999998761754783	0.999946921697858	0.980473511531125	0.999994685907921	0.999679914099991	0.999981533221853	0.0263417671996899
"Qrob_Chr01"	3540112	0.964345951021175	0.999816036122077	0.999998761754783	0.999946921697858	0.980473511531125	0.999994685907921	0.999679914099991	0.999981533221853	0.0263417671996899
"Qrob_Chr01"	3552360	0.0320492117614138	0.31770613136619	0.623341617816624	0.37342261610852	0.993376842483543	0.999150263112731	0.988717577961836	0.765980359013079	0.999388365371061
"Qrob_Chr01"	3812307	0.00168180205049531	0.482209682463701	0.928952905237678	0.998468948080554	0.0922384141047798	0.998856141669412	0.917103794268265	0.999981533221853	0.656832520108974
"Qrob_Chr01"	3813150	0.0288148486505491	0.687301550545301	0.912125970603367	0.993678650211306	0.161859617143979	0.999994685907921	0.838334464319708	0.999981533221853	0.881584196588909
"Qrob_Chr01"	3816805	0.0178219379350201	0.54421089724232	0.754017370156378	0.99983090500322	0.172254660035854	0.968686676546333	0.795615033543873	0.988526719913707	0.989602083720308
"Qrob_Chr01"	4284535	0.649118428030181	0.999697192439314	0.84351200786869	0.999946921697858	0.886655342013107	0.939460219802976	0.00791706374550608	0.632815696635926	0.984561333839968
"Qrob_Chr01"	4393333	0.999917216500016	0.999867187976957	0.922072090104956	0.0410211178515012	0.980160183203066	0.999994685907921	0.847715391853101	0.822147701016708	0.987849483470412
"Qrob_Chr01"	4522994	0.0195446888604346	0.996970638157977	0.508380993109927	0.285454551840388	0.958509077446334	0.999994685907921	0.999679914099991	0.677573384999712	0.999273504504784
"Qrob_Chr01"	4686702	0.99743026656763	0.993902334902781	0.852377647910993	0.0486183940502599	0.999579393278058	0.995660254389195	0.418324568207687	0.785347078608483	0.984561333839968
"Qrob_Chr01"	5334293	0.0285717945167577	0.717409386583917	0.88141630373082	0.334268273448137	0.999579393278058	0.992815909973972	0.999679914099991	0.741372054899221	0.999388365371061
"Qrob_Chr01"	5485099	0.99716503186649	0.999697192439314	0.94801305751606	0.998021257408242	0.0221252988190486	0.501622886292455	0.999679914099991	0.999981533221853	0.336266338201784
"Qrob_Chr01"	5884965	0.663140352056151	0.999697192439314	0.973625817221805	0.0382621658057717	0.968999971373547	0.999994685907921	0.999679914099991	0.999981533221853	0.998940438543167
"Qrob_Chr01"	6160604	0.299822383203755	0.4826381482933	0.0211725693476052	0.756899025942993	0.98825967016514	0.995317969296753	0.999679914099991	0.999981533221853	0.975185645931542
"Qrob_Chr01"	6283191	0.750413134428073	0.999697192439314	0.779108155570455	0.0448938047336761	0.999635705615789	0.999994685907921	0.999679914099991	0.661210760370443	0.964017424529977
"Qrob_Chr01"	6350476	0.92895277379797	0.0415606744473368	0.698076317199781	0.99404637618329	0.610849533949243	0.855295217958421	0.999679914099991	0.985929764975438	0.99313460021512
"Qrob_Chr01"	6813353	0.00422638034037505	0.117343331976259	0.994175671822626	0.905225709468686	0.985441361124623	0.571691688736675	0.998976404129112	0.999506596959716	0.962335438203546
"Qrob_Chr01"	8326184	0.999917216500016	0.966638709182953	0.997722937423223	0.710018144317263	0.900157400270418	0.994303389401054	0.318683566390536	0.999506596959716	0.0159854039361475
"Qrob_Chr01"	8426033	0.840392672925643	0.967826686211541	0.784285976498497	0.00636521052764918	0.988839770456573	0.999994685907921	0.72456167243659	0.879836460762328	0.888119447288577
"Qrob_Chr01"	8709773	0.000936676586106865	0.931008656254901	0.919555978011259	0.0300720480153851	0.999538446465803	0.0554683714208628	0.999679914099991	0.377969732544486	0.903794157277594
"Qrob_Chr01"	8878658	0.999917216500016	0.0129419389844833	0.556012274472089	0.999946921697858	0.998605889257687	0.998243929318259	0.999679914099991	0.999981533221853	0.998420177075754
"Qrob_Chr01"	9533800	0.0302602603524874	0.999697192439314	0.999998761754783	0.260411141097728	0.999579393278058	0.762771265146057	0.999679914099991	0.812431883583213	0.997465428634086
"Qrob_Chr01"	9986360	0.0265602441948458	0.651188659728334	0.967343303351263	0.989123370138756	0.163505473002436	0.995553958300579	0.999679914099991	0.545044393742806	0.998809252765404
"Qrob_Chr01"	10023272	0.999917216500016	0.958723722190963	0.999998761754783	0.433772554253892	0.999635705615789	0.628986977766831	0.996822305659432	0.0492383806096777	0.941412491971314
"Qrob_Chr01"	10710698	0.00159611038393356	0.947166365444918	0.8041779556995	0.0423543737035254	0.999579393278058	0.983816347195137	0.987128196682599	0.779178277968444	0.98001396711828
"Qrob_Chr01"	10949912	0.95874928994663	0.998556103579421	0.953453331806804	0.999837207009014	0.01837789724552	0.933769201760339	0.995236074659983	0.999506596959716	0.82373237212933
"Qrob_Chr01"	10991386	0.996627355044546	0.999094761938012	0.971279895171613	0.812752555386099	0.0283184493032487	0.981009511584819	0.982682258184883	0.526689611505386	0.999125157428961
"Qrob_Chr01"	11632884	0.010539975855115	0.398893528528406	0.568366490097186	0.314018591069066	0.999579393278058	0.999994685907921	0.999679914099991	0.983797888616316	0.999125157428961
"Qrob_Chr01"	11647863	0.0302903750590357	0.215518908793658	0.396954170920952	0.624966925564649	0.994846962673991	0.999994685907921	0.982299189728852	0.915007816009761	0.999125157428961
"Qrob_Chr01"	11651748	0.0411429145806912	0.339089884990688	0.270592047347324	0.539126632832614	0.999293589574937	0.999150263112731	0.999679914099991	0.977993362566184	0.999388365371061
"Qrob_Chr01"	11655077	0.0411429145806912	0.339089884990688	0.270592047347324	0.539126632832614	0.999293589574937	0.999150263112731	0.999679914099991	0.977993362566184	0.999388365371061
"Qrob_Chr01"	11655883	0.0411429145806912	0.339089884990688	0.270592047347324	0.539126632832614	0.999293589574937	0.999150263112731	0.999679914099991	0.977993362566184	0.999388365371061
"Qrob_Chr01"	11924459	0.999172399355024	0.92207217191567	0.248098040987761	0.999887632288497	0.0269537155597797	0.679403695853028	0.937040181372102	0.999981533221853	0.999388365371061
"Qrob_Chr01"	11929596	0.999172399355024	0.872612687912617	0.927186399113533	0.0489072234185108	0.999579393278058	0.929934793235029	0.421961810793163	0.998781525197938	0.999273504504784
"Qrob_Chr01"	12091674	0.999172399355024	0.999697192439314	0.999998761754783	0.91033567647875	0.999635705615789	0.999994685907921	0.996367050162724	0.985367352780455	0.0499515185016296
"Qrob_Chr01"	12518694	0.980818504192796	0.999697192439314	0.945690165255888	0.995106963173077	0.00173143903654958	0.952882767157446	0.999679914099991	0.985821331990751	0.52319236551503
"Qrob_Chr01"	12736600	0.999172399355024	0.999697192439314	0.999998761754783	0.797961930885277	0.0403181461562588	0.999994685907921	0.998976404129112	0.995593738056967	0.924296617346243
"Qrob_Chr01"	12804932	0.840392672925643	0.967826686211541	0.784285976498497	0.00636521052764918	0.988839770456573	0.999994685907921	0.72456167243659	0.879836460762328	0.888119447288577
"Qrob_Chr01"	12806254	0.999917216500016	0.999697192439314	0.588430324379573	0.999946921697858	0.0396346558730013	0.999994685907921	0.982682258184883	0.999981533221853	0.881353282199259
"Qrob_Chr01"	12809478	0.999172399355024	0.999697192439314	0.999998761754783	0.558145884066629	0.0307847252348186	0.950133722536843	0.999679914099991	0.984604770569126	0.943809294358952
"Qrob_Chr01"	12856679	0.0818006649802249	0.803402296144232	0.403924604691089	0.0480543586475881	0.999579393278058	0.999994685907921	0.982555604600967	0.865117765654875	0.890619998926195
"Qrob_Chr01"	12916730	0.000665842336327931	0.966899763420152	0.964337595248275	0.72339767670409	0.98104866284939	0.973502714998697	0.832803342280611	0.999981533221853	0.948122855324906
"Qrob_Chr01"	13795418	0.0184115297217872	0.191427190997199	0.999998761754783	0.99983090500322	0.999635705615789	0.970019744004747	0.0647986799310763	0.870176735074528	0.799711576432842
"Qrob_Chr01"	14125666	0.0277649748710947	0.999697192439314	0.999998761754783	0.509731218174693	0.998249019525301	0.999994685907921	0.379875314845324	0.999981533221853	0.580235886059436
"Qrob_Chr01"	15039233	0.447536234056788	0.840206510412494	0.743151967013376	0.980094103972054	0.0348056710877634	0.972208741285216	0.864880371766845	0.999981533221853	0.999125157428961
"Qrob_Chr01"	15630600	0.0320492117614138	0.705079890059584	0.995183242872071	0.954088208370877	0.999579393278058	0.968573472555552	0.999679914099991	0.897569154743863	0.999273504504784
"Qrob_Chr01"	16588443	0.00159611038393356	0.999697192439314	0.9985468543715	0.275250396763066	0.993376842483543	0.99418787729501	0.461263034637871	0.999981533221853	0.860027413844555
"Qrob_Chr01"	16892358	0.983376141763892	0.999697192439314	0.829801382485778	0.999946921697858	0.691524490601404	0.999994685907921	0.593339595432472	0.965079917726954	0.0238581617865046
"Qrob_Chr01"	17564437	0.0495037656163653	0.909141857863218	0.995721566246121	0.988028354986198	0.999538446465803	0.985753505174636	0.845619870076545	0.999506596959716	0.98542336063815
"Qrob_Chr01"	18557625	0.0391962258564821	0.999816036122077	0.962604340786383	0.840070736197378	0.944036636799563	0.0683508580931891	0.999679914099991	0.999981533221853	0.967240832736766
"Qrob_Chr01"	18737211	0.0302602603524874	0.999697192439314	0.993487832474866	0.09224209910649	0.983894866864126	0.971033765020099	0.999679914099991	0.611566462168018	0.993814260853119
"Qrob_Chr01"	18975321	0.0226347570359492	0.933137092532137	0.939932145298427	0.247254524937355	0.975017976961341	0.997993336808201	0.999679914099991	0.910840510231365	0.949965901416821
"Qrob_Chr01"	19111925	0.850871776991518	0.817405330433487	0.0369910568773598	0.917112468342495	0.987941740008291	0.999994685907921	0.977612231545647	0.999981533221853	0.861830752355559
"Qrob_Chr01"	19280034	0.00706602058380292	0.999697192439314	0.999998761754783	0.84613092507265	0.999579393278058	0.735396090574274	0.987633852012676	0.999981533221853	0.992453705682498
"Qrob_Chr01"	19896333	0.994161285598869	0.0159642264804776	0.999998761754783	0.521342588951456	0.766250621137562	0.997110877810415	0.994693809667226	0.960723330575878	0.733281542569254
"Qrob_Chr01"	20055119	0.999172399355024	0.998309652416818	0.999998761754783	0.536898003362861	0.872424914855279	0.933678225971371	0.999679914099991	0.0402176322317928	0.999388365371061
"Qrob_Chr01"	21058113	0.999917216500016	0.999697192439314	0.667147372587224	0.0193755697222294	0.999579393278058	0.979438739060701	0.999679914099991	0.985367352780455	0.0693383651466082
"Qrob_Chr01"	21400290	0.955780415307304	0.999697192439314	0.999998761754783	0.108395958806246	0.999635705615789	0.999994685907921	0.650009299855672	0.999506596959716	0.0333083223644509
"Qrob_Chr01"	21559002	0.809443426688566	0.999697192439314	0.140345483749	0.99983090500322	0.0229668121209207	0.999994685907921	0.581116773283009	0.984692042982743	0.98812371368036
"Qrob_Chr01"	21968603	0.00422638034037505	0.999094761938012	0.999998761754783	0.13735274568137	0.995924083983975	0.394919644354012	0.878722328718621	0.490365309830582	0.818227569377731
"Qrob_Chr01"	22333935	0.999917216500016	0.952742346842144	0.999072240999271	0.0400694666206997	0.799063681039439	0.997041391059797	0.0853704081589119	0.996842968037919	0.936675226808631
"Qrob_Chr01"	22423744	0.999917216500016	0.988838242039221	0.999998761754783	0.0255993815930796	0.965089897507852	0.999994685907921	0.750762539133158	0.763950393823799	0.987055725412727
"Qrob_Chr01"	22425541	0.999917216500016	0.787825849732548	0.993205353615472	0.00316865095065877	0.432761152626773	0.939718097960739	0.0713750611897157	0.998820631230603	0.999125157428961
"Qrob_Chr01"	22439867	0.344629459146027	0.90314464774143	0.993205353615472	0.998482557613718	0.0466628926262422	0.929531658153556	0.999679914099991	0.974024990169662	0.599519317228436
"Qrob_Chr01"	22591933	0.993718538644762	0.999697192439314	0.753196269535426	0.0351202784516303	0.999579393278058	0.999994685907921	0.972212694886676	0.829438545222828	0.978904483173808
"Qrob_Chr01"	22679843	0.998564172434491	0.99989872506375	0.556156404982158	0.0321605017268068	0.985111122700767	0.92370766080522	0.971002823593603	0.941374677286185	0.809275159852202
"Qrob_Chr01"	22992574	0.999917216500016	0.0185574312904039	0.422373129985821	0.998395930261816	0.999579393278058	0.940801722044415	0.947969864538684	0.995593738056967	0.842790881705234
"Qrob_Chr01"	23071150	0.943142888181417	0.644096711328232	0.0211725693476052	0.526577453695782	0.98140209427431	0.874887004616859	0.936446544716841	0.971231410322281	0.999273504504784
"Qrob_Chr01"	23250910	0.986727801262974	0.0415606744473368	0.617987145845821	0.694844744873791	0.999635705615789	0.999994685907921	0.996822305659432	0.980464295884796	0.999388365371061
"Qrob_Chr01"	23928496	0.996371103331289	0.271692866463165	0.120847462559123	0.999946921697858	0.00527136262693472	0.366325863146984	0.999679914099991	0.999981533221853	0.997465428634086
"Qrob_Chr01"	23943106	0.999917216500016	0.990771701821659	0.999998761754783	0.820479532808636	0.999579393278058	0.997110877810415	0.999679914099991	0.999981533221853	0.0442885331395017
"Qrob_Chr01"	24209326	0.994009393184	0.812708463980003	0.936323093004238	0.712621145551395	0.995924083983975	0.999651869384867	0.982682258184883	0.948289020355001	0.0251463469458422
"Qrob_Chr01"	24933614	0.999917216500016	0.999697192439314	0.999998761754783	0.319683848061087	0.999579393278058	0.999994685907921	0.999679914099991	0.0117733114391518	0.944783870113194
"Qrob_Chr01"	24951722	0.999917216500016	0.999697192439314	0.923282563853704	0.004242783961557	0.999579393278058	0.999994685907921	0.650522336584321	0.923144474246728	0.724985815378849
"Qrob_Chr01"	25476190	0.718705519829908	0.999697192439314	0.526036379719065	0.0132234771720454	0.999579393278058	0.999994685907921	0.991876149843497	0.572235319658416	0.936775343546287
"Qrob_Chr01"	25657601	0.933987879422982	0.999697192439314	0.824734148051926	0.918268453148769	0.0202583999539389	0.719146660471424	0.924639738210573	0.999981533221853	0.444885334817564
"Qrob_Chr01"	26470913	0.924652582940366	0.0499870246842007	0.962604340786383	0.997620471189022	0.999635705615789	0.999994685907921	0.999679914099991	0.999981533221853	0.947504898497285
"Qrob_Chr01"	26707002	0.999917216500016	0.0452557948140543	0.178539555189894	0.999946921697858	0.820282170860147	0.975198947077517	0.989639105592758	0.999981533221853	0.963709012959879
"Qrob_Chr01"	26925098	0.0026862301906413	0.927401077255766	0.728709169997177	0.0926339206726428	0.979376125874968	0.966865919503696	0.999679914099991	0.671384891227743	0.996048287552781
"Qrob_Chr01"	26960084	0.999917216500016	0.822161975367648	0.582485915191251	0.999946921697858	0.999579393278058	0.58351179375698	0.74581258562019	0.999981533221853	0.038395746580689
"Qrob_Chr01"	28996136	0.00863985980201316	0.957240507950296	0.986839927275046	0.998468948080554	0.78907497025485	0.999994685907921	0.864403200299919	0.984692042982743	0.999125157428961
"Qrob_Chr01"	29124785	0.999917216500016	0.999697192439314	0.995048640260745	0.99983090500322	0.0467929816524182	0.999994685907921	0.996822305659432	0.999973623324454	0.988463636186636
"Qrob_Chr01"	29193003	0.999917216500016	0.999697192439314	0.929813575327559	0.99983090500322	0.00493968825138458	0.946335517832287	0.971360665936111	0.999981533221853	0.999125157428961
"Qrob_Chr01"	29458081	0.977199672978722	0.999697192439314	0.999998761754783	0.887474789161661	0.0489054889857707	0.999994685907921	0.999679016044499	0.98913773849322	0.999125157428961
"Qrob_Chr01"	29464912	0.999917216500016	0.999697192439314	0.999998761754783	0.776615749684849	0.0377957273510318	0.980736683712455	0.845385933471717	0.999981533221853	0.999388365371061
"Qrob_Chr01"	29486155	0.994161285598869	0.659703312439849	0.273707689301672	0.989199580080111	0.0229668121209207	0.463858354407722	0.999679914099991	0.823168388886708	0.986428903342018
"Qrob_Chr01"	29487532	0.994161285598869	0.659703312439849	0.273707689301672	0.989199580080111	0.0229668121209207	0.463858354407722	0.999679914099991	0.823168388886708	0.986428903342018
"Qrob_Chr01"	29797053	0.99921808359731	0.952300017140332	0.916710543188561	0.998617477984613	0.831361442453556	0.998497566405447	0.937387365607903	0.985576013036124	0.0318330960767563
"Qrob_Chr01"	30231983	0.000369549076090334	0.68173654299	0.999998761754783	0.999946921697858	0.987683533897583	0.68870887514947	0.999679914099991	0.942035523181757	0.994805917541107
"Qrob_Chr01"	30249827	0.980411417311626	0.999697192439314	0.534579268601223	0.0146431819970606	0.995803620187504	0.999994685907921	0.656593064769658	0.691016829813604	0.999388365371061
"Qrob_Chr01"	30419028	0.999917216500016	0.999684316352639	0.272869911632402	0.47711022263291	0.945431404172271	0.925239390376489	0.0179728457900658	0.813467380221484	0.822270242797917
"Qrob_Chr01"	30549952	0.929613676505999	0.999235509015867	0.94655471940815	0.986039532179563	0.00959459276267933	0.969840719182584	0.89406242114081	0.999981533221853	0.631525906930708
"Qrob_Chr01"	30677135	0.0456888915706591	0.962579121162126	0.999998761754783	0.819664291219638	0.935308591777841	0.986722142144345	0.999615898386526	0.93242201411964	0.999273504504784
"Qrob_Chr01"	31344194	0.999492164447411	0.999697192439314	0.963136467365755	0.906225881263087	0.0307847252348186	0.967909226570965	0.999679914099991	0.997949741734201	0.999125157428961
"Qrob_Chr01"	31470636	0.654098536642843	0.593573946864872	0.998624221682001	0.983341880050955	0.0295050477595563	0.999994685907921	0.999679914099991	0.982484700924017	0.999273504504784
"Qrob_Chr01"	31624129	0.0195446888604346	0.117675754505657	0.859766368617291	0.999946921697858	0.998205862551887	0.999994685907921	0.615535889179891	0.860156353222519	0.969102402400433
"Qrob_Chr01"	31629677	0.933987879422982	0.999697192439314	0.824734148051926	0.918268453148769	0.0202583999539389	0.719146660471424	0.924639738210573	0.999981533221853	0.444885334817564
"Qrob_Chr01"	31975550	0.999917216500016	0.999697192439314	0.984152628572589	0.0303162527577109	0.999579393278058	0.999994685907921	0.999679914099991	0.525731133975582	0.918222236237545
"Qrob_Chr01"	32053984	0.999917216500016	0.999697192439314	0.778715297676596	0.0321605017268068	0.999635705615789	0.85147878759876	0.999679914099991	0.94083846219699	0.936086384596444
"Qrob_Chr01"	32210604	0.894753722145445	0.999697192439314	0.751369404711688	0.0303258574113491	0.999579393278058	0.999994685907921	0.999679914099991	0.575180357758195	0.999125157428961
"Qrob_Chr01"	32544775	0.999917216500016	0.999849368020468	0.999998761754783	0.999946921697858	0.999635705615789	0.972542349656359	0.997863177471835	0.999981533221853	0.0498441436433905
"Qrob_Chr01"	32660266	0.00358249525983081	0.899762073159568	0.862465935075848	0.829881885962587	0.978844442297834	0.975866098175713	0.999679914099991	0.999956436669288	0.999273504504784
"Qrob_Chr01"	32664195	0.00867601457972433	0.877282310044985	0.671914734737521	0.199425904656124	0.992288823398842	0.980641619508756	0.999679914099991	0.939454090391824	0.997996613682553
"Qrob_Chr01"	32856238	0.923439439203222	0.941349856167364	0.200838303656057	0.0311981216865754	0.960315270634221	0.713937037466935	0.999679914099991	0.985577641688683	0.984561333839968
"Qrob_Chr01"	32918613	0.99743026656763	0.974491661812667	0.462434730885692	0.0436469857080981	0.990907743302467	0.92370766080522	0.997934227878585	0.89589146985492	0.999125157428961
"Qrob_Chr01"	33597350	0.997071829732126	0.893906065406678	0.999998761754783	0.943728847581694	0.710656129613386	0.999994685907921	0.989891347303138	0.894594789671163	0.0037485870167637
"Qrob_Chr01"	33760705	0.807044368722704	0.991087365902035	0.403924604691089	0.004242783961557	0.980160183203066	0.999994685907921	0.947104823817089	0.118939694607321	0.9966475984505
"Qrob_Chr01"	33826401	0.974957391744562	0.992888862067739	0.397398637348446	0.0151369993602018	0.999579393278058	0.999994685907921	0.65381598077597	0.797095681802326	0.999273504504784
"Qrob_Chr01"	34097492	0.976669827145678	0.999697192439314	0.968453614757348	0.0345781435313579	0.999579393278058	0.994318311230002	0.997939738742953	0.758823050609398	0.960317998647811
"Qrob_Chr01"	34160506	0.995891266952941	0.978849085918272	0.855528062183406	0.0410792509350126	0.999579393278058	0.993250270644142	0.999679914099991	0.357619214042896	0.99477619149587
"Qrob_Chr01"	34771328	0.999172399355024	0.999697192439314	0.95063206839739	0.0480543586475881	0.999579393278058	0.999150263112731	0.806566979875816	0.999981533221853	0.999273504504784
"Qrob_Chr01"	34841789	0.999917216500016	0.999235509015867	0.929396649935141	0.0176854245733605	0.999579393278058	0.941266831954544	0.999679914099991	0.999981533221853	0.692066189588588
"Qrob_Chr01"	34843533	0.912875871508514	0.999697192439314	0.79195350977094	0.0362545183872022	0.999579393278058	0.999994685907921	0.952735327181446	0.945658903762459	0.952629516552774
"Qrob_Chr01"	35889365	0.916690886326079	0.991087365902035	0.547329302023543	0.0350454845351126	0.973707149983548	0.999994685907921	0.529066209903359	0.999981533221853	0.892258047061782
"Qrob_Chr01"	36480207	0.00188106602377622	0.57274589235715	0.94801305751606	0.940747497754341	0.981969273867546	0.992815909973972	0.996724469465938	0.970361681680699	0.999125157428961
"Qrob_Chr01"	36489437	0.00188106602377622	0.57274589235715	0.94801305751606	0.940747497754341	0.981969273867546	0.992815909973972	0.996724469465938	0.970361681680699	0.999125157428961
"Qrob_Chr01"	36497572	0.00300986323140229	0.108997616882018	0.663880126308145	0.949254014154122	0.999579393278058	0.999994685907921	0.955418376603453	0.970523505152362	0.999125157428961
"Qrob_Chr01"	36544706	0.00188106602377622	0.57274589235715	0.94801305751606	0.940747497754341	0.981969273867546	0.992815909973972	0.996724469465938	0.970361681680699	0.999125157428961
"Qrob_Chr01"	36571871	0.344629459146027	0.90314464774143	0.993205353615472	0.998482557613718	0.0466628926262422	0.929531658153556	0.999679914099991	0.974024990169662	0.599519317228436
"Qrob_Chr01"	36605148	0.00188106602377622	0.57274589235715	0.94801305751606	0.940747497754341	0.981969273867546	0.992815909973972	0.996724469465938	0.970361681680699	0.999125157428961
"Qrob_Chr01"	36624055	0.0138299222860802	0.986050249919753	0.999998761754783	0.999946921697858	0.999635705615789	0.752772388039195	0.981812120451873	0.999981533221853	0.999273504504784
"Qrob_Chr01"	36627874	0.00188106602377622	0.57274589235715	0.94801305751606	0.940747497754341	0.981969273867546	0.992815909973972	0.996724469465938	0.970361681680699	0.999125157428961
"Qrob_Chr01"	36638811	0.00188106602377622	0.57274589235715	0.94801305751606	0.940747497754341	0.981969273867546	0.992815909973972	0.996724469465938	0.970361681680699	0.999125157428961
"Qrob_Chr01"	36639424	0.00188106602377622	0.57274589235715	0.94801305751606	0.940747497754341	0.981969273867546	0.992815909973972	0.996724469465938	0.970361681680699	0.999125157428961
"Qrob_Chr01"	37181599	0.00535724317182266	0.999697192439314	0.999998761754783	0.998511463157074	0.998249019525301	0.997110127557082	0.944152023782864	0.999981533221853	0.999273504504784
"Qrob_Chr01"	38412339	0.978082530928401	0.999235509015867	0.89785751160209	0.0486720031371709	0.999579393278058	0.999994685907921	0.998618353473154	0.863352284079863	0.999125157428961
"Qrob_Chr01"	38830069	0.999172399355024	0.0466061983966906	0.382501066650461	0.994323855860563	0.999579393278058	0.999994685907921	0.932499161072042	0.985338489205109	0.999125157428961
"Qrob_Chr01"	39187132	0.380731060175017	0.618952261730145	0.999998761754783	0.99983090500322	0.0229271873193144	0.760162552514923	0.881188383988578	0.985780602082161	0.742603693747414
"Qrob_Chr01"	39262334	0.999917216500016	0.999009492458396	0.968801607240257	0.999946921697858	0.0489054889857707	0.983816347195137	0.999679914099991	0.999981533221853	0.987055725412727
"Qrob_Chr01"	39294057	0.286733030965472	0.999235509015867	0.993205353615472	0.906845023772073	0.0356513272901989	0.875746451072524	0.858386878079855	0.999981533221853	0.302669006786263
